price,location
89995,dallas
89995,dallas
8500,dallas
8500,dallas
9700,dallas
9700,dallas
10000,dallas
995,chicago
1195,chicago
1195,chicago
3295,chicago
3295,chicago
650,chicago
650,chicago
4400,chicago
4400,chicago
1800,chicago
1800,chicago
10000,dallas
58000,dallas
58000,dallas
2900,dallas
2900,dallas
38995,dallas
38995,dallas
63,dallas
63,dallas
22500,dallas
22500,dallas
800,dallas
800,dallas
1000,dallas
1000,dallas
45,dallas
45,dallas
8700,dallas
6500,chicago
6500,chicago
299,chicago
299,chicago
25,chicago
25,chicago
2299,chicago
2299,chicago
2595,chicago
2595,chicago
1599,chicago
1599,chicago
1299,chicago
1299,chicago
3995,chicago
3995,chicago
1299,chicago
8700,dallas
1299,chicago
51643,chicago
51643,chicago
25,chicago
25,chicago
7996,chicago
7996,chicago
3000,chicago
3000,chicago
5000,chicago
5000,chicago
20,chicago
20,chicago
100,chicago
100,chicago
19900,chicago
19900,chicago
5,chicago
5,chicago
4250,chicago
4250,chicago
4250,chicago
4250,chicago
6995,chicago
6995,chicago
80,chicago
80,chicago
7500,chicago
7500,chicago
80,chicago
80,chicago
87500,chicago
87500,chicago
200,chicago
200,chicago
10,chicago
10,chicago
10,chicago
10,chicago
52,chicago
52,chicago
18500,chicago
18500,chicago
268,chicago
268,chicago
1250,chicago
1250,chicago
8900,chicago
8900,chicago
6250,chicago
6250,chicago
28,chicago
28,chicago
3500,chicago
3500,chicago
2000,chicago
2000,chicago
21000,chicago
21000,chicago
750,chicago
7999,philadelphia
750,chicago
10,chicago
10,chicago
1500,chicago
1500,chicago
16500,chicago
16500,chicago
27900,chicago
27900,chicago
5,chicago
5,chicago
31900,chicago
31900,chicago
5900,chicago
5900,chicago
3855,chicago
3855,chicago
1649,chicago
7999,philadelphia
15817,philadelphia
15817,philadelphia
1799,philadelphia
1799,philadelphia
34995,philadelphia
34995,philadelphia
32528,philadelphia
32528,philadelphia
40133,philadelphia
40133,philadelphia
74399,philadelphia
74399,philadelphia
1649,chicago
1269,chicago
1269,chicago
199,chicago
199,chicago
18900,chicago
18900,chicago
16900,chicago
16900,chicago
89000,chicago
89000,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
600,phoenix
19999,losangeles
36392,philadelphia
36392,philadelphia
9999,philadelphia
9999,philadelphia
29999,philadelphia
29999,philadelphia
139999,philadelphia
139999,philadelphia
15817,philadelphia
15817,philadelphia
141195,philadelphia
141195,philadelphia
128394,philadelphia
128394,philadelphia
243426,philadelphia
243426,philadelphia
129060,philadelphia
129060,philadelphia
24670,philadelphia
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
1,chicago
600,phoenix
29900,phoenix
29900,phoenix
20490,phoenix
20490,phoenix
18999,phoenix
18999,phoenix
24900,phoenix
24900,phoenix
34995,phoenix
34995,phoenix
200,phoenix
200,phoenix
325,phoenix
325,phoenix
19900,phoenix
19999,losangeles
48999,losangeles
48999,losangeles
50999,losangeles
50999,losangeles
19999,losangeles
19999,losangeles
47999,losangeles
47999,losangeles
24446,losangeles
24446,losangeles
13999,losangeles
13999,losangeles
23999,losangeles
23999,losangeles
25375,losangeles
25375,losangeles
63999,losangeles
63999,losangeles
119,houston
24670,philadelphia
24999,philadelphia
24999,philadelphia
52968,philadelphia
52968,philadelphia
28906,philadelphia
28906,philadelphia
13999,philadelphia
13999,philadelphia
37923,philadelphia
37923,philadelphia
23660,philadelphia
23660,philadelphia
28906,philadelphia
28906,philadelphia
18349,sandiego
19900,phoenix
59910,phoenix
59910,phoenix
325,phoenix
325,phoenix
79950,phoenix
79950,phoenix
90,phoenix
90,phoenix
195,phoenix
195,phoenix
64500,phoenix
64500,phoenix
26400,phoenix
26400,phoenix
42900,phoenix
48999,losangeles
48999,losangeles
49999,losangeles
49999,losangeles
23499,losangeles
23499,losangeles
49999,losangeles
49999,losangeles
66999,losangeles
66999,losangeles
15000,losangeles
15000,losangeles
40,losangeles
40,losangeles
20000,losangeles
20000,losangeles
299,losangeles
119,houston
300,houston
300,houston
16500,houston
16500,houston
12000,houston
12000,houston
31883,philadelphia
31883,philadelphia
10151,philadelphia
10151,philadelphia
38404,philadelphia
38404,philadelphia
32202,philadelphia
32202,philadelphia
120964,philadelphia
120964,philadelphia
88551,philadelphia
88551,philadelphia
114214,philadelphia
114214,philadelphia
122730,philadelphia
122730,philadelphia
120964,philadelphia
120964,philadelphia
114868,philadelphia
114868,philadelphia
2200,sfbay
18349,sandiego
8695,sandiego
8695,sandiego
1500,sandiego
1500,sandiego
1500,sandiego
1500,sandiego
3800,sandiego
42900,phoenix
30400,phoenix
30400,phoenix
26400,phoenix
26400,phoenix
150,phoenix
150,phoenix
30400,phoenix
30400,phoenix
5000,phoenix
5000,phoenix
299,losangeles
1,losangeles
1,losangeles
38000,losangeles
38000,losangeles
38000,losangeles
38000,losangeles
38000,losangeles
38000,losangeles
66000,losangeles
66000,losangeles
66000,losangeles
66000,losangeles
66000,losangeles
66000,losangeles
66000,losangeles
66000,losangeles
3289,losangeles
3289,losangeles
17000,houston
17000,houston
8999,houston
8999,houston
1,houston
1,houston
1500,houston
1500,houston
69,houston
103558,philadelphia
103558,philadelphia
71642,philadelphia
71642,philadelphia
26117,philadelphia
26117,philadelphia
154132,philadelphia
154132,philadelphia
154125,philadelphia
154125,philadelphia
149513,philadelphia
149513,philadelphia
71642,philadelphia
71642,philadelphia
114214,philadelphia
2200,sfbay
30,sfbay
30,sfbay
50,sfbay
50,sfbay
3995,sfbay
3995,sfbay
29900,sfbay
29900,sfbay
30,sfbay
30,sfbay
650,sfbay
650,sfbay
7500,sfbay
7500,sfbay
9900,sfbay
9900,sfbay
39900,sfbay
3800,sandiego
10,sandiego
10,sandiego
225,sandiego
225,sandiego
39133,sandiego
39133,sandiego
9937,sandiego
9937,sandiego
3500,sandiego
3500,sandiego
11000,sandiego
11000,sandiego
3500,sandiego
6000,phoenix
6000,phoenix
27589,phoenix
27589,phoenix
15995,phoenix
15995,phoenix
79995,phoenix
79995,phoenix
89,phoenix
89,phoenix
29900,phoenix
29900,phoenix
29900,phoenix
29900,phoenix
114998,phoenix
114998,phoenix
79998,phoenix
79998,phoenix
1,phoenix
1,phoenix
24900,phoenix
2500,losangeles
2500,losangeles
2500,losangeles
2500,losangeles
79995,losangeles
69,houston
9999,houston
9999,houston
1000,houston
1000,houston
1000,houston
1000,houston
1000,houston
1000,houston
14500,houston
14500,houston
8000,houston
8000,houston
1000,houston
1000,houston
1000,houston
1000,houston
200,houston
200,houston
250000,houston
114214,philadelphia
136640,philadelphia
136640,philadelphia
9999,philadelphia
9999,philadelphia
49999,philadelphia
49999,philadelphia
6999,philadelphia
6999,philadelphia
10999,philadelphia
10999,philadelphia
23660,philadelphia
23660,philadelphia
89999,philadelphia
39900,sfbay
149900,sfbay
149900,sfbay
19900,sfbay
19900,sfbay
87900,sfbay
3500,sandiego
84900,sandiego
84900,sandiego
190,sandiego
190,sandiego
10995,sandiego
10995,sandiego
18500,sandiego
18500,sandiego
21990,sandiego
21990,sandiego
21990,sandiego
21990,sandiego
16900,sandiego
16900,sandiego
4990,sandiego
24900,phoenix
34995,phoenix
34995,phoenix
16900,phoenix
16900,phoenix
289998,phoenix
289998,phoenix
100,phoenix
100,phoenix
225,phoenix
225,phoenix
275,phoenix
275,phoenix
19900,phoenix
19900,phoenix
1,phoenix
1,phoenix
300,phoenix
300,phoenix
2,phoenix
79995,losangeles
70,losangeles
70,losangeles
89995,losangeles
89995,losangeles
84995,losangeles
84995,losangeles
89995,losangeles
89995,losangeles
10995,losangeles
10995,losangeles
3289,losangeles
3289,losangeles
10995,losangeles
10995,losangeles
10995,losangeles
10995,losangeles
10995,losangeles
250000,houston
300,houston
300,houston
4195,houston
4195,houston
1000,houston
1000,houston
1000,houston
1000,houston
10000,houston
10000,houston
29500,houston
29500,houston
89999,philadelphia
32202,philadelphia
32202,philadelphia
44999,philadelphia
44999,philadelphia
8999,philadelphia
8999,philadelphia
69999,philadelphia
69999,philadelphia
11999,philadelphia
11999,philadelphia
14999,philadelphia
14999,philadelphia
37661,philadelphia
37661,philadelphia
10151,philadelphia
10151,philadelphia
5999,philadelphia
5999,philadelphia
87900,sfbay
84900,sfbay
84900,sfbay
109900,sfbay
109900,sfbay
59900,sfbay
59900,sfbay
119900,sfbay
119900,sfbay
21900,sfbay
21900,sfbay
49900,sfbay
49900,sfbay
54900,sfbay
54900,sfbay
29900,sfbay
29900,sfbay
89900,sfbay
89900,sfbay
59900,sfbay
4990,sandiego
4990,sandiego
4990,sandiego
190,sandiego
190,sandiego
9932,sandiego
9932,sandiego
40900,sandiego
40900,sandiego
395,sandiego
395,sandiego
34900,sandiego
34900,sandiego
74900,sandiego
74900,sandiego
5000,sandiego
5000,sandiego
25,sandiego
25,sandiego
24990,sandiego
2,phoenix
89995,phoenix
89995,phoenix
45,phoenix
45,phoenix
12000,phoenix
12000,phoenix
29900,phoenix
29900,phoenix
1,phoenix
1,phoenix
45,phoenix
45,phoenix
10995,losangeles
24500,losangeles
24500,losangeles
27000,losangeles
27000,losangeles
27000,losangeles
27000,losangeles
27000,losangeles
27000,losangeles
27000,losangeles
27000,losangeles
4900,losangeles
4900,losangeles
4900,losangeles
4900,losangeles
4900,losangeles
4900,losangeles
2500,losangeles
2500,losangeles
3200,houston
3200,houston
89995,houston
89995,houston
84995,houston
84995,houston
89995,houston
89995,houston
1,houston
1,houston
6995,houston
1500,sanantonio
4999,philadelphia
4999,philadelphia
7999,philadelphia
7999,philadelphia
79999,philadelphia
79999,philadelphia
2999,philadelphia
2999,philadelphia
4499,philadelphia
4499,philadelphia
14999,philadelphia
14999,philadelphia
4500,philadelphia
4500,philadelphia
96937,philadelphia
96937,philadelphia
76590,philadelphia
76590,philadelphia
113636,philadelphia
113636,philadelphia
59900,sfbay
24900,sfbay
24900,sfbay
7300,sfbay
7300,sfbay
32900,sfbay
32900,sfbay
39900,sfbay
39900,sfbay
29900,sfbay
29900,sfbay
24900,sfbay
24900,sfbay
18900,sfbay
18900,sfbay
19900,sfbay
19900,sfbay
21900,sfbay
21900,sfbay
22900,sfbay
24990,sandiego
21990,sandiego
21990,sandiego
190,sandiego
190,sandiego
36900,sandiego
36900,sandiego
4000,sandiego
4000,sandiego
11360,sandiego
11360,sandiego
8950,sandiego
8950,sandiego
80,phoenix
80,phoenix
59910,phoenix
59910,phoenix
150,phoenix
2500,losangeles
2500,losangeles
38000,losangeles
38000,losangeles
3289,losangeles
3289,losangeles
2000,losangeles
2000,losangeles
36886,losangeles
36886,losangeles
1,losangeles
1,losangeles
189,losangeles
189,losangeles
189,losangeles
189,losangeles
150,losangeles
150,losangeles
6995,houston
12500,houston
12500,houston
5500,houston
5500,houston
85000,houston
85000,houston
85000,houston
85000,houston
1500,sanantonio
24687,sanantonio
24687,sanantonio
28995,sanantonio
28995,sanantonio
30,sanantonio
30,sanantonio
500,sanantonio
500,sanantonio
13500,sanantonio
13500,sanantonio
4300,sanantonio
4300,sanantonio
20,sanantonio
20,sanantonio
3750,sanantonio
3750,sanantonio
3250,sanantonio
70679,philadelphia
70679,philadelphia
20824,philadelphia
20824,philadelphia
104372,philadelphia
104372,philadelphia
53946,philadelphia
53946,philadelphia
27686,philadelphia
27686,philadelphia
141006,philadelphia
141006,philadelphia
34798,philadelphia
34798,philadelphia
22900,sfbay
24900,sfbay
24900,sfbay
25,sfbay
25,sfbay
6000,sfbay
6000,sfbay
44500,sandiego
44500,sandiego
9900,sandiego
9900,sandiego
190,sandiego
190,sandiego
30900,sandiego
30900,sandiego
69990,sandiego
69990,sandiego
225,sandiego
225,sandiego
179,sandiego
179,sandiego
185,sandiego
185,sandiego
249,sandiego
249,sandiego
190,sandiego
150,phoenix
75,phoenix
75,phoenix
14995,phoenix
14995,phoenix
20,phoenix
20,phoenix
90,phoenix
90,phoenix
24900,phoenix
24900,phoenix
10,phoenix
10,phoenix
200,phoenix
200,phoenix
300,phoenix
300,phoenix
200,phoenix
200,phoenix
65,phoenix
65,phoenix
135,losangeles
135,losangeles
220,losangeles
220,losangeles
220,losangeles
220,losangeles
1600,losangeles
1600,losangeles
46300,losangeles
46300,losangeles
100,losangeles
100,losangeles
59000,losangeles
59000,losangeles
3250,sanantonio
3750,sanantonio
3750,sanantonio
3250,sanantonio
3250,sanantonio
5000,sanantonio
30000,philadelphia
30000,philadelphia
8000,philadelphia
8000,philadelphia
100,philadelphia
100,philadelphia
200,philadelphia
200,philadelphia
65000,philadelphia
65000,philadelphia
800,philadelphia
800,philadelphia
36000,philadelphia
36000,philadelphia
36000,philadelphia
36000,philadelphia
20,philadelphia
20,philadelphia
8500,philadelphia
8500,philadelphia
1,sfbay
1,sfbay
115,sfbay
115,sfbay
4000,sfbay
4000,sfbay
21588,sfbay
21588,sfbay
2264,sfbay
2264,sfbay
50,sfbay
50,sfbay
21588,sfbay
21588,sfbay
199,sfbay
199,sfbay
21588,sfbay
21588,sfbay
190,sandiego
1,sandiego
1,sandiego
8900,sandiego
8900,sandiego
1,sandiego
1,sandiego
25429,sandiego
25429,sandiego
12990,sandiego
12990,sandiego
10000,sandiego
10000,sandiego
18990,sandiego
18990,sandiego
68900,sandiego
68900,sandiego
31990,sandiego
31990,sandiego
1,sandiego
179,phoenix
179,phoenix
1,phoenix
1,phoenix
149,phoenix
149,phoenix
150,phoenix
150,phoenix
25,phoenix
100,losangeles
100,losangeles
35000,losangeles
35000,losangeles
300,losangeles
300,losangeles
80,losangeles
80,losangeles
5000,sanantonio
10000,sanantonio
10000,sanantonio
47500,sanantonio
47500,sanantonio
3340,sanantonio
3340,sanantonio
12490,sanantonio
12490,sanantonio
8300,sanantonio
8300,sanantonio
7500,sanantonio
7500,sanantonio
269,sanantonio
269,sanantonio
19995,sanantonio
19995,sanantonio
17995,sanantonio
17995,sanantonio
16500,sanantonio
20995,sfbay
20995,sfbay
14995,sfbay
14995,sfbay
49995,sfbay
49995,sfbay
14995,sfbay
14995,sfbay
1200,sfbay
1200,sfbay
17995,sfbay
17995,sfbay
24995,sfbay
24995,sfbay
15750,sfbay
15750,sfbay
75,sfbay
75,sfbay
1,sandiego
100,sandiego
100,sandiego
24900,sandiego
24900,sandiego
13990,sandiego
13990,sandiego
29995,sandiego
29995,sandiego
21990,sandiego
21990,sandiego
190,sandiego
190,sandiego
25,phoenix
8500,losangeles
8500,losangeles
16500,losangeles
16500,losangeles
70000,losangeles
70000,losangeles
24000,losangeles
24000,losangeles
8995,losangeles
8995,losangeles
2000,losangeles
2000,losangeles
1700,losangeles
1700,losangeles
3800,losangeles
3800,losangeles
3800,losangeles
3800,losangeles
16500,sanantonio
26995,sanantonio
26995,sanantonio
269,sanantonio
269,sanantonio
46995,sanantonio
46995,sanantonio
19995,sanantonio
19995,sanantonio
25595,sanantonio
25595,sanantonio
57995,sanantonio
57995,sanantonio
21125,sanantonio
21125,sanantonio
26125,sanantonio
26125,sanantonio
60,sfbay
60,sfbay
250,sfbay
250,sfbay
39500,sfbay
39500,sfbay
24900,sfbay
24900,sfbay
9000,sfbay
9000,sfbay
99,sfbay
99,sfbay
18000,sfbay
18000,sfbay
19150,sfbay
19150,sfbay
95,sfbay
95,sfbay
15,sandiego
15,sandiego
23900,sandiego
23900,sandiego
45900,sandiego
45900,sandiego
190,sandiego
190,sandiego
31995,sanantonio
31995,sanantonio
23995,sanantonio
23995,sanantonio
37595,sanantonio
37595,sanantonio
38995,sanantonio
38995,sanantonio
26125,sanantonio
26125,sanantonio
25995,sanantonio
25995,sanantonio
26995,sanantonio
26995,sanantonio
24355,sanantonio
24355,sanantonio
26995,sanantonio
26995,sanantonio
23995,sanantonio
1,dallas
89900,sfbay
89900,sfbay
225,sfbay
225,sfbay
1500,sfbay
1500,sfbay
39900,sfbay
39900,sfbay
79900,sfbay
79900,sfbay
109900,sfbay
109900,sfbay
64900,sfbay
29995,sandiego
29995,sandiego
550,sandiego
550,sandiego
29995,sandiego
29995,sandiego
36990,sandiego
36990,sandiego
13495,sandiego
13495,sandiego
22995,sandiego
22995,sandiego
6277,sandiego
6277,sandiego
89900,sandiego
89900,sandiego
18990,sandiego
18990,sandiego
23995,sanantonio
269,sanantonio
269,sanantonio
269,sanantonio
269,sanantonio
28777,sanantonio
28777,sanantonio
84999,sanantonio
84999,sanantonio
64990,sanantonio
64990,sanantonio
4999,sanantonio
4999,sanantonio
1,dallas
3,dallas
3,dallas
35996,dallas
35996,dallas
19495,dallas
19495,dallas
64900,sfbay
225,sfbay
225,sfbay
14588,sfbay
14588,sfbay
14588,sfbay
14588,sfbay
14588,sfbay
14588,sfbay
25900,sfbay
25900,sfbay
23900,sfbay
23900,sfbay
6277,sandiego
6277,sandiego
6277,sandiego
6277,sandiego
700,sandiego
700,sandiego
29990,sandiego
29990,sandiego
25900,sandiego
25900,sandiego
36990,sandiego
36990,sandiego
12200,sandiego
12200,sandiego
19,sandiego
19,sandiego
27900,sandiego
27900,sandiego
89900,sandiego
12500,sanantonio
12500,sanantonio
1140,sanantonio
1140,sanantonio
269,sanantonio
269,sanantonio
15555,sanantonio
